,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
5322,1070644722299895808,1070644722299895808,1544096568000,2018-12-06,18:42:48,WIB,259603052,donharry82,DON HARRY,,@BPJSKesehatanRI min tolong dicek tgl 4 Desember sdh melakukan pembayaran BPJS melalui internet banking BRI tp s.d sekarang tagihan blm terbayar. Dana sdh terpotong. Pihak BRI claim sdh terbayar.,[],"[{'id': 259603052, 'id_str': '259603052', 'screen_name': 'donharry82'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/donharry82/status/1070644722299895808,,,,,,0,0,,0,0
5324,1070640655578292224,1070637977972334592,1544095598000,2018-12-06,18:26:38,WIB,1576704559,mogumiyeah,mogumiyeah,,Okay terimakasih :),[],"[{'id': 1576704559, 'id_str': '1576704559', 'screen_name': 'mogumiyeah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/mogumiyeah/status/1070640655578292224,,,,,,0,0,,1,1
5327,1070637977972334592,1070637977972334592,1544094960000,2018-12-06,18:16:00,WIB,1576704559,mogumiyeah,mogumiyeah,,"@BPJSKesehatanRI min kan pembayaran saya autodebet nih, kalo misalnya saya ingin bayar sebelum di autodebet bisa ga?",[],"[{'id': 1576704559, 'id_str': '1576704559', 'screen_name': 'mogumiyeah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/mogumiyeah/status/1070637977972334592,,,,,,0,0,,0,0
5328,1070632327988994049,1070602691410186240,1544093613000,2018-12-06,17:53:33,WIB,830365495937232896,hds_mazgie,Mazgie,,Siaaap...trm kasih,[],"[{'id': 830365495937232896, 'id_str': '830365495937232896', 'screen_name': 'HDS_mazgie'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/HDS_mazgie/status/1070632327988994049,,,,,,0,0,,1,1
5330,1070628973984415744,1070625241855025157,1544092813000,2018-12-06,17:40:13,WIB,461751833,aminmanyoen,Manyoen,,Mau sampai kapan normal lg?,[],"[{'id': 461751833, 'id_str': '461751833', 'screen_name': 'AminManyoen'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/AminManyoen/status/1070628973984415744,,,,,,0,0,,1,1
5332,1070628604512362497,1070628604512362497,1544092725000,2018-12-06,17:38:45,WIB,88623191,dewianggiati,dewi anggiati siregar,,@BPJSKesehatanRI min.. melahirkan sectio ditanggung bpjs?,[],"[{'id': 88623191, 'id_str': '88623191', 'screen_name': 'dewianggiati'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/dewianggiati/status/1070628604512362497,,,,,,0,0,,0,0
5336,1070627209268752384,1070606183671549958,1544092392000,2018-12-06,17:33:12,WIB,1066619657358962689,yokohawai,Tri Yoko,,OK trims Atas Pengertianya...,[],"[{'id': 1066619657358962689, 'id_str': '1066619657358962689', 'screen_name': 'YOKOHAWAI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/YOKOHAWAI/status/1070627209268752384,,,,,,0,0,,1,1
5337,1070626322550943745,1070626322550943745,1544092181000,2018-12-06,17:29:41,WIB,1654614115,_zainalhakim_,zainal hakim,,@BPJSKesehatanRI apakah operasi varikokel ditanggung sama bpjs,[],"[{'id': 1654614115, 'id_str': '1654614115', 'screen_name': '_zainalhakim_'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/_zainalhakim_/status/1070626322550943745,,,,,,0,0,,0,0
5338,1070626290972024832,1070584146597076992,1544092173000,2018-12-06,17:29:33,WIB,873292735,muhyunan,Muhammad Yunan Hasbi,,apa mungkin kuota utk oprasi katarak bisa habis?dan brapa lama kuota ada lagi? (Brdasar SOP BPJS),[],"[{'id': 873292735, 'id_str': '873292735', 'screen_name': 'muhyunan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/muhyunan/status/1070626290972024832,,,,,,0,0,,1,1
5341,1070625241855025157,1070625241855025157,1544091923000,2018-12-06,17:25:23,WIB,461751833,aminmanyoen,Manyoen,,"@BPJSKesehatanRI dr kemarin mau aktifasi tertunda terus, itu server lg eror apa gmna sih?  pic.twitter.com/PUL3jx6wvm",[],"[{'id': 461751833, 'id_str': '461751833', 'screen_name': 'AminManyoen'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Dtuf-ScUwAAtn-O.jpg'],1,0,0,,[],https://twitter.com/AminManyoen/status/1070625241855025157,,,,,,0,0,,0,0
5342,1070624803386609664,1070606183671549958,1544091819000,2018-12-06,17:23:39,WIB,1066619657358962689,yokohawai,Tri Yoko,,Yg Ingin Saya Tanyakan Apakah di bawa ke RS Minta Rujukan  Puskesmas  Boleh opnam lagi Apa Masih Jd pasien APS Dan Daftar Umum  Trima kasih Atas Pencerahamya....maaf sblumnya.,[],"[{'id': 1066619657358962689, 'id_str': '1066619657358962689', 'screen_name': 'YOKOHAWAI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/YOKOHAWAI/status/1070624803386609664,,,,,,0,0,,1,1
5345,1070622989383741440,1070606183671549958,1544091386000,2018-12-06,17:16:26,WIB,1066619657358962689,yokohawai,Tri Yoko,,Karna ribet akhrnya   dgn Terpaksa Umum di tangani tanpa  KIS .padahal punya kartu KIS... Karna Terbeban  Kondisi Keuangan 3 Hari Tak Bawa Pulang..masih keadaan  sakit dan kami Rawat  Dirumah kasihan melihatnya  blum sembuh total..,[],"[{'id': 1066619657358962689, 'id_str': '1066619657358962689', 'screen_name': 'YOKOHAWAI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,1,1,,[],https://twitter.com/YOKOHAWAI/status/1070622989383741440,,,,,,0,0,,1,1
5346,1070621355886833664,1070606183671549958,1544090997000,2018-12-06,17:09:57,WIB,1066619657358962689,yokohawai,Tri Yoko,,Katanya sakit asam lambung...melihat kondisj muntah2 saya minta pingin ke Rumah sakit terdekat...Minta Rujukan tdk di kasih...akhirnya saya nekat lihat kondisi lemas muntah2 pindah ke RSI...Sampai  Sana Tdk di terima Pakai KIS katanya Pasien APS akhirnya UMUM..,[],"[{'id': 1066619657358962689, 'id_str': '1066619657358962689', 'screen_name': 'YOKOHAWAI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/YOKOHAWAI/status/1070621355886833664,,,,,,0,0,,1,1
5347,1070620534457556992,1070606183671549958,1544090801000,2018-12-06,17:06:41,WIB,1066619657358962689,yokohawai,Tri Yoko,,Minggu Kemarin Ibu Saya Bawa Ke Puskesmas Terdekat Pakai Kartu KIS Tp Obat Yg Di Suntikkan lewat Infus kami di kasih Resep Suruh Beli Sendiri  Dan Sirup ke Apotik di Luar Puskesmas ...Dan Rawat Inap Selama 3 Hari Tp Tak Ad  Perubahan Tetp Muntah2...Nglihat Kasihan .,[],"[{'id': 1066619657358962689, 'id_str': '1066619657358962689', 'screen_name': 'YOKOHAWAI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,1,1,,[],https://twitter.com/YOKOHAWAI/status/1070620534457556992,,,,,,0,0,,1,1
5353,1070618365243191302,1070618365243191302,1544090284000,2018-12-06,16:58:04,WIB,203440083,conzbud,Conz,,@BPJSKesehatanRI @KemenkesRI mohon bantuannya atas pengaduan saya RS Hu**d* menolak bpjs dalam keadaan darurat utk ayah saya dgn no kartu bpjs 0001722641376,[],"[{'id': 203440083, 'id_str': '203440083', 'screen_name': 'conzbud'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}]","['bpjskesehatanri', 'kemenkesri']",[],[],2,0,0,,[],https://twitter.com/conzbud/status/1070618365243191302,,,,,,0,0,,0,0
5355,1070615644054286336,1070615644054286336,1544089635000,2018-12-06,16:47:15,WIB,3159335953,si_matakata,Nama tidak boleh kosong,,"@BPJSKesehatanRI min, kalau untuk pelayanan mata, khususnya pembuatan kacamata di puskesmas atau RS, bisakah BPJS mengkovernya?",[],"[{'id': 3159335953, 'id_str': '3159335953', 'screen_name': 'si_matakata'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/si_matakata/status/1070615644054286336,,,,,,0,0,,0,0
5358,1070610166570147840,1069828244063510528,1544088329000,2018-12-06,16:25:29,WIB,965943034343931905,bangalibae,Muhammad Sazli,,Saya udah tdk byar selama 5tahun apakah saya hrs byr iuran selama 5 tahun itu?,[],"[{'id': 965943034343931905, 'id_str': '965943034343931905', 'screen_name': 'BangAliBae'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/BangAliBae/status/1070610166570147840,,,,,,0,0,,1,1
5360,1070608089223577600,1070608089223577600,1544087834000,2018-12-06,16:17:14,WIB,195510894,iswera15,Al Iz Wel,,@BPJSKesehatanRI brp bulan baru bisa ganti Kelas Rawat inap?,[],"[{'id': 195510894, 'id_str': '195510894', 'screen_name': 'iswera15'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/iswera15/status/1070608089223577600,,,,,,0,0,,0,0
5361,1070607430927536129,1070605230872526849,1544087677000,2018-12-06,16:14:37,WIB,984267613944528897,teguh06174098,teguh,,sip jempol akeh👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,[],"[{'id': 984267613944528897, 'id_str': '984267613944528897', 'screen_name': 'teguh06174098'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/teguh06174098/status/1070607430927536129,,,,,,0,0,,1,1
5366,1070602123123949568,1070602123123949568,1544086411000,2018-12-06,15:53:31,WIB,759658890,andmorga,andremorano,,"@BPJSKesehatanRI  Hiii admin, saya mau tanya jika kartu hilang bgmn cara mencetak kembali?",[],"[{'id': 759658890, 'id_str': '759658890', 'screen_name': 'andmorga'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/andmorga/status/1070602123123949568,,,,,,0,0,,0,0
5369,1070599337040732160,1070595939402866688,1544085747000,2018-12-06,15:42:27,WIB,181093119,m33nyun,yunita_Erdian,,Sudah saya dm min... Terimakasih,[],"[{'id': 181093119, 'id_str': '181093119', 'screen_name': 'm33nyun'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/m33nyun/status/1070599337040732160,,,,,,0,0,,1,1
5370,1070598360560631808,1070595939402866688,1544085514000,2018-12-06,15:38:34,WIB,181093119,m33nyun,yunita_Erdian,,"Nomor ktp suami saya dibuat 01 di belakang sendiri oleh pihak bpjs, saat kantor mendftrkan suami saya...pdhl setau saya, kalo qt sudah trdftr mandiri otomatis bisa ketarik keperusahaan saat perusahaan membuatkan nya...  Skg yg mandiri mau di tutup suami sya,(2)",[],"[{'id': 181093119, 'id_str': '181093119', 'screen_name': 'm33nyun'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/m33nyun/status/1070598360560631808,,,,,,0,0,,1,1
5371,1070597803812937728,1070595381522644992,1544085381000,2018-12-06,15:36:21,WIB,1045648478926385152,itsmyeuphoria,Sisi🐰,,Saya sudah paham. Terimakasih banyak Pak/Bu. Selamat bekerja kembali,[],"[{'id': 1045648478926385152, 'id_str': '1045648478926385152', 'screen_name': 'itsmyeuphoria'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/itsmyeuphoria/status/1070597803812937728,,,,,,0,0,,1,1
5373,1070596793560256513,1070595381522644992,1544085140000,2018-12-06,15:32:20,WIB,1045648478926385152,itsmyeuphoria,Sisi🐰,,"Setelah 3 kali kunjungan ke pengobatan tertentu yg terdaftar bpjs, baru bisa menggunakan kartu. Seperti itu Pak/ Bu? Atau maksimal bisa berobat 3 kali di luar wilayah faskes?",[],"[{'id': 1045648478926385152, 'id_str': '1045648478926385152', 'screen_name': 'itsmyeuphoria'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/itsmyeuphoria/status/1070596793560256513,,,,,,0,0,,1,1
5375,1070595939402866688,1070595939402866688,1544084937000,2018-12-06,15:28:57,WIB,181093119,m33nyun,yunita_Erdian,,"@BPJSKesehatanRI min tanya, suami saya trnyata trdftar double peserta bpjs, satu mandiri, satu perusahaan, karena awalnya tau nya yg mandiri itu  di tarik perusahaan, jdi suami saya tdk membayar bpjs yg mandirinya...tetiba dyg tagihan dri bpjs, setelah di usut trnyata double (1)",[],"[{'id': 181093119, 'id_str': '181093119', 'screen_name': 'm33nyun'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],2,0,0,,[],https://twitter.com/m33nyun/status/1070595939402866688,,,,,,0,0,,0,0
5377,1070595381522644992,1070595381522644992,1544084804000,2018-12-06,15:26:44,WIB,1045648478926385152,itsmyeuphoria,Sisi🐰,,"@BPJSKesehatanRI selamat sore Pak/Bu. Saya mau nanya, jika mau berobat menggunakan kartu bpjs namun tidak di faskes tingkat I boleh tidak? Kondisi lg di luar kota faskes tingkat I. Terimakasih Pak/Bu",[],"[{'id': 1045648478926385152, 'id_str': '1045648478926385152', 'screen_name': 'itsmyeuphoria'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/itsmyeuphoria/status/1070595381522644992,,,,,,0,0,,0,0
5386,1070594481655693312,1070592035181096960,1544084589000,2018-12-06,15:23:09,WIB,250540414,feryanfernanda,Feryan Fernanda,,Sudah min 😊 Mohon dibantu 🙏,[],"[{'id': 250540414, 'id_str': '250540414', 'screen_name': 'FeryanFernanda'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/FeryanFernanda/status/1070594481655693312,,,,,,0,0,,1,1
5387,1070594164922830848,1070594164922830848,1544084514000,2018-12-06,15:21:54,WIB,486586079,mobistrimi,rєquíєm sαlєsmαn,,"Sore admin @BPJSKesehatanRI kartu anggota milik istri saya @rifidea sudah hampir sebulan blm dikirim, apakah bs kami ambil lsg ke ktr BPJS Kesehatan Depok? Terima kasih",[],"[{'id': 486586079, 'id_str': '486586079', 'screen_name': 'Mobistrimi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 80224845, 'id_str': '80224845', 'screen_name': 'rifidea'}]","['bpjskesehatanri', 'rifidea']",[],[],8,0,0,,[],https://twitter.com/Mobistrimi/status/1070594164922830848,,,,,,0,0,,0,0
5388,1070593951709581312,1070592035181096960,1544084463000,2018-12-06,15:21:03,WIB,250540414,feryanfernanda,Feryan Fernanda,,Baik min. Sebentar,[],"[{'id': 250540414, 'id_str': '250540414', 'screen_name': 'FeryanFernanda'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/FeryanFernanda/status/1070593951709581312,,,,,,0,0,,1,1
5390,1070593378889293824,1070592035181096960,1544084326000,2018-12-06,15:18:46,WIB,250540414,feryanfernanda,Feryan Fernanda,,"Ohhh, bisa ya min? Tapi nomor pesertanya saya tidak ingat. Bisakah pakai No. KTP saja nanti?",[],"[{'id': 250540414, 'id_str': '250540414', 'screen_name': 'FeryanFernanda'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/FeryanFernanda/status/1070593378889293824,,,,,,0,0,,1,1
5392,1070592035181096960,1070592035181096960,1544084006000,2018-12-06,15:13:26,WIB,250540414,feryanfernanda,Feryan Fernanda,,"Min @BPJSKesehatanRI kalau kartu KIS ku hilang, bisa gak cetak kartunya lagi di daerah di luar Faskes ku? Mohon infonya min 🙏",[],"[{'id': 250540414, 'id_str': '250540414', 'screen_name': 'FeryanFernanda'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,1,,[],https://twitter.com/FeryanFernanda/status/1070592035181096960,,,,,,0,0,,0,0
5394,1070587257306832896,1070587257306832896,1544082867000,2018-12-06,14:54:27,WIB,912252986,dwivalentina,ElephantDw 🐘,,"@BPJSKesehatanRI mimin ini bener gak, hanya bayar 12 bulan saja  pic.twitter.com/8WutIUrAp0",[],"[{'id': 912252986, 'id_str': '912252986', 'screen_name': 'DwiValentina'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Dtt9bVZVsAEOHuQ.jpg'],1,0,0,,[],https://twitter.com/DwiValentina/status/1070587257306832896,,,,,,0,0,,0,0
5396,1070586187872530432,1070584146597076992,1544082612000,2018-12-06,14:50:12,WIB,873292735,muhyunan,Muhammad Yunan Hasbi,,"Baik terima kasih.. utk oprasi katarak yg ditanggung bpjs kesehatan, utk dua mata atau hanya satu mata saja? terima kasih",[],"[{'id': 873292735, 'id_str': '873292735', 'screen_name': 'muhyunan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/muhyunan/status/1070586187872530432,,,,,,0,0,,1,1
5398,1070585131801313285,1070584146597076992,1544082360000,2018-12-06,14:46:00,WIB,873292735,muhyunan,Muhammad Yunan Hasbi,,lalu apa yg harus sy lakukan selanjutnya dg pernyataan RS yg mnyatakan bahwa oprasi katarak Ayah sy tidak bisa ditanggung oleh bpjs kesehatan krn alasan terlambat? Mohon pencerahan nya..trims  @BPJSKesehatanRI,[],"[{'id': 873292735, 'id_str': '873292735', 'screen_name': 'muhyunan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/muhyunan/status/1070585131801313285,,,,,,0,0,,1,1
5400,1070584146597076992,1070584146597076992,1544082125000,2018-12-06,14:42:05,WIB,873292735,muhyunan,Muhammad Yunan Hasbi,,"@BPJSKesehatanRI Apakah ada istilah jatuh tempo untuk klaim operasi katarak oleh BPJS?  krn ayah saya hendak oprasi katarak, namun tidak dpat di tanggung oleh BPJS Kes.karena alasan terlambat..mohon penjelasannya..",[],"[{'id': 873292735, 'id_str': '873292735', 'screen_name': 'muhyunan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/muhyunan/status/1070584146597076992,,,,,,0,0,,0,0
5402,1070582267586609152,1070581125129486336,1544081677000,2018-12-06,14:34:37,WIB,103743362,pandurhmttllh,Pandusaurus,,Tapi dulu si ibu punya bpjs yg didaftarkan utk 2 anak. Jd 1 kartu nanggung 2 anak katanya. Tp skrng kartunya jd KIS,[],"[{'id': 103743362, 'id_str': '103743362', 'screen_name': 'PanduRhmttllh'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/PanduRhmttllh/status/1070582267586609152,,,,,,0,0,,1,1
5404,1070581125129486336,1070581125129486336,1544081405000,2018-12-06,14:30:05,WIB,103743362,pandurhmttllh,Pandusaurus,,"@BPJSKesehatanRI Ponakan saya blm punya bpjs, ortunya hanya punya KIS atas nama dia (bukan anak) bisakah dipakai berobat? Keadaan gawat darurat soalnya",[],"[{'id': 103743362, 'id_str': '103743362', 'screen_name': 'PanduRhmttllh'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/PanduRhmttllh/status/1070581125129486336,,,,,,0,0,,0,0
5406,1070579924849709057,1070574418340937728,1544081119000,2018-12-06,14:25:19,WIB,774022416,realhd0310,🇮🇩 هادي,,"Okay, saya sudah bayar via @ovo_id  barusan, semoga masuk :)",[],"[{'id': 774022416, 'id_str': '774022416', 'screen_name': 'RealHD0310'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 775899503027220480, 'id_str': '775899503027220480', 'screen_name': 'ovo_id'}]",['ovo_id'],[],[],0,0,0,,[],https://twitter.com/RealHD0310/status/1070579924849709057,,,,,,0,0,,1,1
5407,1070579794008399873,1070578208783749120,1544081087000,2018-12-06,14:24:47,WIB,204172041,soleh_m45,soleh,,Sudah saya kirim pesan DM.. Mohon di cek.. Terima kasih,[],"[{'id': 204172041, 'id_str': '204172041', 'screen_name': 'soleh_m45'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/soleh_m45/status/1070579794008399873,,,,,,0,0,,1,1
5409,1070578208783749120,1070578208783749120,1544080710000,2018-12-06,14:18:30,WIB,204172041,soleh_m45,soleh,,@BPJSKesehatanRI  kalo utk pembayaran pertama setelah daftar mandiri secara online lewat dari tgl yg di tentukan bisa tidak. Karena saya coba bayar di indomaret kok tdk bisa ya.?,[],"[{'id': 204172041, 'id_str': '204172041', 'screen_name': 'soleh_m45'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/soleh_m45/status/1070578208783749120,,,,,,0,0,,0,0
5411,1070574418340937728,1070574418340937728,1544079806000,2018-12-06,14:03:26,WIB,774022416,realhd0310,🇮🇩 هادي,,@ovo_id berapa lama pembayaran iuran BPJS menggunakan OVO diterima oleh @BPJSKesehatanRI ?,[],"[{'id': 774022416, 'id_str': '774022416', 'screen_name': 'RealHD0310'}, {'id': 775899503027220480, 'id_str': '775899503027220480', 'screen_name': 'ovo_id'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]","['ovo_id', 'bpjskesehatanri']",[],[],1,0,0,,[],https://twitter.com/RealHD0310/status/1070574418340937728,,,,,,0,0,,0,0
5413,1070573698078302208,1070571865712685056,1544079634000,2018-12-06,14:00:34,WIB,283818489,jamilikhsan2,Jamil Ikhsan,,"Tapi pas saya mau daftar yg pribadi dari pihak bpjs ditolak, alasannya masih terkait di perusahaan itu",[],"[{'id': 283818489, 'id_str': '283818489', 'screen_name': 'jamilikhsan2'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/jamilikhsan2/status/1070573698078302208,,,,,,0,0,,1,1
5416,1070572170818928641,1070572170818928641,1544079270000,2018-12-06,13:54:30,WIB,372805613,erickkalesaran,Erick Kalesaran,,"@BPJSKesehatanRI hi, aplikasi mobile JKN masih gangguan ya? Sy lapor minggu lalu, sampai skr masih error. Tlg follow up ya. Thanks  pic.twitter.com/NAz2A31jXB",[],"[{'id': 372805613, 'id_str': '372805613', 'screen_name': 'erickKalesaran'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DttvtdeU4AAqMm_.jpg'],1,0,0,,[],https://twitter.com/erickKalesaran/status/1070572170818928641,,,,,,0,0,,0,0
5417,1070571865712685056,1070571865712685056,1544079197000,2018-12-06,13:53:17,WIB,283818489,jamilikhsan2,Jamil Ikhsan,,@BPJSKesehatanRI caranya nonaktifkan bpjs jika sudah resign dari perusahaan gimana ya?,[],"[{'id': 283818489, 'id_str': '283818489', 'screen_name': 'jamilikhsan2'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/jamilikhsan2/status/1070571865712685056,,,,,,0,0,,0,0
5421,1070566156329615361,1070539173818298370,1544077836000,2018-12-06,13:30:36,WIB,578807441,bibinbarus,bintang,,minta link info ini y,[],"[{'id': 578807441, 'id_str': '578807441', 'screen_name': 'bibinbarus'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 56266134, 'id_str': '56266134', 'screen_name': 'vonikio'}]",[],[],[],0,0,0,,[],https://twitter.com/bibinbarus/status/1070566156329615361,,,,,,0,0,,1,1
5422,1070566093918334976,1070566093918334976,1544077821000,2018-12-06,13:30:21,WIB,798703351877644288,yudhi742,wahyudi sagita,,"@BPJSKesehatanRI  siang.mohon informasinya ,pendaftaran online no KK 3216080504070272 tidak dapat aktivasi email,pesan tertunda dan coba lagi terus",[],"[{'id': 798703351877644288, 'id_str': '798703351877644288', 'screen_name': 'yudhi742'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/yudhi742/status/1070566093918334976,,,,,,0,0,,0,0
5425,1070565216956497920,1070565216956497920,1544077612000,2018-12-06,13:26:52,WIB,953961047806758913,nitaps02,Nita P.,,"@BPJSKesehatanRI Hallo Min, pembayaran BPJS saya kan sudah autodebet ya. Tp sebelum terpotong saya sudah membayar secara manual? Apakah nnt nya akan ttp terpotong pembyrn BPJS yg autodebet atau bagaimana ya?",[],"[{'id': 953961047806758913, 'id_str': '953961047806758913', 'screen_name': 'nitaps02'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/nitaps02/status/1070565216956497920,,,,,,0,0,,0,0
